,gvkey,datadate,tic,atq,epsfxq,ltq,niq,revtq,xrdq,prccq,sic
82375,2403,20090630,BMY,29809,0.44,15873,982,4665,811,20.31,2834
82376,2403,20090930,BMY,30951,0.45,16580,967,4788,820,22.52,2834
82377,2403,20091231,BMY,31008,0.41,16223,7983,5033,1108,25.25,2834
82378,2403,20100331,BMY,30753,0.43,15520,743,4807,910,26.7,2834
82379,2403,20100630,BMY,31051,0.53,15477,927,4768,822,24.94,2834
82380,2403,20100930,BMY,31885,0.55,16028,949,4798,824,27.11,2834
82381,2403,20101231,BMY,31076,0.28,15438,483,5111,1010,26.48,2834
82382,2403,20110331,BMY,30851,0.57,14950,986,5011,935,26.43,2834
82383,2403,20110630,BMY,31833,0.52,15688,902,5434,923,28.96,2834
82384,2403,20110930,BMY,32014,0.56,15578,969,5345,973,31.38,2834
82385,2403,20111231,BMY,32970,0.5,17103,852,5454,1008,35.24,2834
82386,2403,20120331,BMY,32408,0.64,16162,1101,5251,909,33.75,2834
82387,2403,20120630,BMY,31667,0.38,15855,645,4443,962,35.95,2834
82388,2403,20120930,BMY,36044,-0.43,22144,-711,3736,951,33.75,2834
82389,2403,20121231,BMY,35897,0.56,22259,925,4191,1082,32.59,2834
82390,2403,20130331,BMY,35958,0.37,22259,609,3831,930,41.19,2834
82391,2403,20130630,BMY,36252,0.32,21879,536,4048,951,44.69,2834
82392,2403,20130930,BMY,36804,0.42,22090,692,4065,893,46.28,2834
82393,2403,20131231,BMY,38592,0.44,23356,726,4441,957,53.15,2834
82394,2403,20140331,BMY,33424,0.56,17893,937,3811,946,51.95,2834
82395,2403,20140630,BMY,33503,0.2,18124,333,3889,1416,48.51,2834
82396,2403,20140930,BMY,33450,0.43,18249,721,3921,983,51.18,2834
82397,2403,20141231,BMY,33749,0.01,18766,13,4258,1189,59.03,2834
82398,2403,20150331,BMY,33579,0.71,17890,1186,4041,1016,64.5,2834
82399,2403,20150630,BMY,31954,-0.08,16663,-130,4163,1856,66.54,2834
82400,2403,20150930,BMY,31779,0.42,16506,706,4069,1132,59.2,2834
82401,2403,20151231,BMY,31748,-0.12,17324,-197,4287,1916,68.79,2834
82402,2403,20160331,BMY,31892,0.71,17341,1195,4391,1136,63.88,2834
82403,2403,20160630,BMY,32831,0.69,17753,1166,4871,1266,73.55,2834
82404,2403,20160930,BMY,33727,0.72,17946,1202,4922,1138,53.92,2834
82405,2403,20161231,BMY,33707,0.53,17360,894,5243,1400,58.44,2834
82406,2403,20170331,BMY,32937,0.94,18402,1574,4929,1303,54.38,2834
82407,2403,20170630,BMY,33409,0.56,18588,916,5144,1679,55.72,2834
82408,2403,20170930,BMY,33977,0.51,19063,845,5254,1561,63.74,2834
82409,2403,20171231,BMY,33551,-1.42,21704,-2328,5449,1939,61.28,2834
82410,2403,20180331,BMY,33083,0.91,20177,1486,5193,1250,63.25,2834
82411,2403,20180630,BMY,32641,0.23,20223,373,5704,2435,55.34,2834
82412,2403,20180930,BMY,33734,1.16,19984,1901,5691,1280,62.08,2834
82413,2403,20181231,BMY,34986,0.71,20859,1160,5973,1380,51.98,2834
82414,2403,20190331,BMY,34834,1.04,19517,1710,5920,1351,47.71,2834
333550,6730,19620331,LLY,,,,7.76,56.3,,99.4999,2834
333551,6730,19620630,LLY,,,,5.69,51.1,,70.4999,2834
333552,6730,19620930,LLY,,,,5.93,51.2,,67.2499,2834
333553,6730,19621231,LLY,,,,6.1,54.7,,76.4999,2834
333554,6730,19630331,LLY,,,,9,62.2,,84.7499,2834
333555,6730,19630630,LLY,,,,3.4,54.2,,90.2499,2834
333556,6730,19630930,LLY,,,,7.2,62.5,,91,2834
333557,6730,19631231,LLY,,,,6.16,63,,55,2834
333558,6730,19640331,LLY,,,,7.9,69.9,,54.25,2834
333559,6730,19640630,LLY,,,,6,59.7,,51.25,2834
333560,6730,19640930,LLY,,,,6.9,63.3,,50.25,2834
333561,6730,19641231,LLY,,,,10.91,71.2,,57.5,2834
333562,6730,19650331,LLY,,,,12.9,86.5,,67.2499,2834
333563,6730,19650630,LLY,,,,9.2,77.3,,72,2834
333564,6730,19650930,LLY,,,,8.4,72.3,,85,2834
333565,6730,19651231,LLY,,,,11.336,80.5,,83.4999,2834
333566,6730,19660331,LLY,,,,16,105.4,,85.2499,2834
333567,6730,19660630,LLY,,,,9.885,88.6,,81.4999,2834
333568,6730,19660930,LLY,,,,10.129,85.5,,78.2499,2834
333569,6730,19661231,LLY,,,,13.833,87.2,,86.7499,2834
333570,6730,19670331,LLY,,1.08,,17.4,121.6,,99,2834
333571,6730,19670630,LLY,,0.78,,12.6,101.5,,105,2834
333572,6730,19670930,LLY,,0.57,,9.4,89.6,,113.7499,2834
333573,6730,19671231,LLY,,0.88,,14.308,95.7,,106,2834
333574,6730,19680331,LLY,,1.28,,21,137.7,,95.75,2834
333575,6730,19680630,LLY,,1.02,,16.7,112.7,,112.25,2834
333576,6730,19680930,LLY,,0.9,,14.8,110.1,,136,2834
333577,6730,19681231,LLY,,0.55,,18.238,119.1,,77.5,2834
333578,6730,19690331,LLY,,0.82,,27.2,160.3,,77,2834
333579,6730,19690630,LLY,,0.52,,17.5,124.1,,74.5,2834
333580,6730,19690930,LLY,,0.54,,18.1,122.2,,83.5,2834
333581,6730,19691231,LLY,,0.62,,20.673,130.64,,102.5,2834
333582,6730,19700331,LLY,,0.97,,32.7,180.2,,102,2834
333583,6730,19700630,LLY,,0.61,,20.5,136.5,,87.5,2834
333584,6730,19700930,LLY,,0.6,,20.3,133.6,,94,2834
333585,6730,19701231,LLY,,0.62,,20.9,141.998,,99.375,2834
333586,6730,19710331,LLY,,0.85,,28.794,195.129,,124.25,2834
333587,6730,19710630,LLY,,0.68,,22.828,180.719,,121.125,2834
333588,6730,19710930,LLY,,0.53,,18.668,167.694,,115,2834
333589,6730,19711231,LLY,787.301,0.39,274.152,25.859,179.805,,56.875,2834
333590,6730,19720331,LLY,,0.54,,36.895,234.709,,65,2834
333591,6730,19720630,LLY,,0.45,,30.978,203.726,,66.5,2834
333592,6730,19720930,LLY,,0.4,,27.367,188.579,,72.25,2834
333593,6730,19721231,LLY,867.918,0.46,249.691,31.039,192.704,,79.625,2834
333594,6730,19730331,LLY,,0.73,,50.425,276.153,,85.75,2834
333595,6730,19730630,LLY,,0.59,,40.095,249.233,,83.5,2834
333596,6730,19730930,LLY,,0.46,,31.98,219.556,,80,2834
333597,6730,19731231,LLY,1020.312,0.47,290.15,33.02,227.608,,74.125,2834
333598,6730,19740331,LLY,,0.84,,58.287,313.359,,70.5,2834
333599,6730,19740630,LLY,,0.68,,46.591,284.373,,78.125,2834
333600,6730,19740930,LLY,,0.52,,36.069,250.059,,56.375,2834
333601,6730,19741231,LLY,1265.055,0.55,416.591,37.86,263.757,,68,2834
333602,6730,19750331,LLY,1348.628,0.85,455.936,58.954,352.803,,70.125,2834
333603,6730,19750630,LLY,1348.9,0.72,422.245,49.462,312.334,,78.375,2834
333604,6730,19750930,LLY,1380.344,0.55,434.431,38.146,283.541,,50.875,2834
333605,6730,19751231,LLY,1436.483,0.54,471.983,37.479,285.063,,51.75,2834
333606,6730,19760331,LLY,1488.211,0.89,482.766,61.424,362.869,,54.625,2834
333607,6730,19760630,LLY,1515.508,0.73,480.282,50.52,331.038,,52.875,2834
333608,6730,19760930,LLY,1533.622,0.61,478.277,42.563,308.086,,55.375,2834
333609,6730,19761231,LLY,1583.37,0.67,504.792,45.664,338.595,,47.625,2834
333610,6730,19770331,LLY,1620.054,0.91,491.686,64.248,405.411,,42.375,2834
333611,6730,19770630,LLY,1631.497,0.78,472.487,55.136,374.956,,39.125,2834
333612,6730,19770930,LLY,1710.04,0.68,527.941,47.745,355.599,,33.75,2834
333613,6730,19771231,LLY,1752.645,0.73,543.994,51.555,382.046,,37.875,2834
333614,6730,19780331,LLY,1839.023,1.1,561.253,80.28,492.844,,40.625,2834
333615,6730,19780630,LLY,1891.62,0.98,574.103,71.704,456.922,,46.25,2834
333616,6730,19780930,LLY,1974.685,0.84,623.77,61.053,427.949,,48.5,2834
333617,6730,19781231,LLY,2049.901,0.89,665.819,64.438,474.375,,47.875,2834
333618,6730,19790331,LLY,2008.385,1.38,554.316,103.904,622.662,,53.375,2834
333619,6730,19790630,LLY,2071.395,1.15,554.391,86.548,553.153,,53.75,2834
333620,6730,19790930,LLY,2122.517,0.95,570.769,71.75,521.803,,58.625,2834
333621,6730,19791231,LLY,2206.178,0.95,620.016,71.474,553.206,,59.75,2834
333622,6730,19800331,LLY,2359.913,1.47,701.477,110.946,717.599,,50.375,2834
333623,6730,19800630,LLY,2508.993,0.98,793.364,74.144,599.932,,49,2834
333624,6730,19800930,LLY,2512.94,1,757.964,75.429,601.592,,51.375,2834
333625,6730,19801231,LLY,2607.452,1.07,870.759,81.455,639.514,,63.75,2834
333626,6730,19810331,LLY,2800.735,1.64,931.818,124.734,812.571,,64.375,2834
333627,6730,19810630,LLY,2815.984,1.01,912.931,76.409,624.606,,61,2834
333628,6730,19810930,LLY,2846.151,1.14,907.556,86.908,623.788,,47.875,2834
333629,6730,19811231,LLY,2902.262,1.14,1014.002,86.427,712.24,,56,2834
333630,6730,19820331,LLY,2990.824,1.78,985.991,135.611,863.216,,56.875,2834
333631,6730,19820630,LLY,3035.37,1.23,1005.002,93.193,708.139,,57.25,2834
333632,6730,19820930,LLY,2957.99,1.1,905.944,83.523,670.92,,51.75,2834
333633,6730,19821231,LLY,3155.125,1.31,1099.665,99.501,720.436,,57.5,2834
333634,6730,19830331,LLY,3212.353,1.8,1044.511,136.216,831.866,,61.25,2834
333635,6730,19830630,LLY,3267.683,1.36,1161.298,101.836,740.584,,63.75,2834
333636,6730,19830930,LLY,3365.743,1.4,1235.094,103.99,708.187,,62.125,2834
333637,6730,19831231,LLY,3413.8,1.57,1292.8,115.358,753.063,,57.875,2834
333638,6730,19840331,LLY,3579.9,2,1343,146.7,894.799,,62.5,2834
333639,6730,19840630,LLY,3514.4,1.56,1238.5,114,723.899,,60.625,2834
333640,6730,19840930,LLY,3517.7,1.53,1197.5,111.7,712.599,,56.5,2834
333641,6730,19841231,LLY,3643.9,1.64,1422.7,117.8,777.899,,66,2834
333642,6730,19850331,LLY,3645.2,2.27,1410.9,160.9,908.799,,77.75,2834
333643,6730,19850630,LLY,3795.7,1.57,1493.901,110.1,756.899,,86.5,2834
333644,6730,19850930,LLY,3878,1.75,1506.701,122.1,787.899,,86.5,2834
333645,6730,19851231,LLY,3953.7,1.79,1566,124.5,817,,111.5,2834
333646,6730,19860331,LLY,4522.297,1.2,1854.097,172.6,988.299,,74.5,2834
333647,6730,19860630,LLY,4512.598,0.87,1802.098,125.7,879.299,,80.875,2834
333648,6730,19860930,LLY,4611.297,0.95,1845.497,135.6,883.399,,65.375,2834
333649,6730,19861231,LLY,4595.797,0.87,1856.197,124.3,969.399,,74.25,2834
333650,6730,19870331,LLY,4818.398,1.37,1855.098,205.2,967.2,,91.5,2834
333651,6730,19870630,LLY,4772,1.04,1821.4,150.3,925.9,,93.875,2834
333652,6730,19870930,LLY,4905.398,0.98,1893.498,150,845.8,,96.25,2834
333653,6730,19871231,LLY,5254.898,-0.59,2212.298,138.2,904.9,,78,2834
333654,6730,19880331,LLY,5213.297,1.62,2006.197,233.2,1072.1,,84,2834
333655,6730,19880630,LLY,4976.797,1.27,1799.997,180.7,1014.7,,83.75,2834
333656,6730,19880930,LLY,5060.199,1.2,1825.199,171.4,940.6,,88,2834
333657,6730,19881231,LLY,5262.699,1.24,2037.399,175.7,1042.3,,85.5,2834
333658,6730,19890331,LLY,5413.199,1.98,1979.799,284.7,1052,143.5,102.875,2834
333659,6730,19890630,LLY,5406.797,0.75,1852.697,217.1,986.6,147,54.5,2834
333660,6730,19890930,LLY,5632.5,0.73,1955.8,212.4,991,147.5,62.375,2834
333661,6730,19891231,LLY,5848,0.77,2090.9,225.3,1146,167.4,68.5,2834
333662,6730,19900331,LLY,6110.199,1.16,2005,340.8,1240.6,163.1,64.625,2834
333663,6730,19900630,LLY,6384.199,0.93,2489.799,274.4,1225.4,163.1,83.125,2834
333664,6730,19900930,LLY,6747.398,0.9,3283.998,256.8,1281.8,181.2,71.5,2834
333665,6730,19901231,LLY,7142.797,0.91,3675.297,255.3,1443.8,195.3,73.25,2834
333666,6730,19910331,LLY,7291.797,1.35,2606,388.6,1435.5,184.5,78.25,2834
333667,6730,19910630,LLY,7574.199,1.08,2713.902,317.5,1376.3,183.1,71.875,2834
333668,6730,19910930,LLY,7882.098,1.01,3021.598,297.5,1341.3,188,79.75,2834
333669,6730,19911231,LLY,8298.598,1.06,3332.5,311.1,1572.6,211.3,83.5,2834
333670,6730,19920331,LLY,8420.699,1.51,3114.199,325.8,1557.1,197.1,71,2834
333671,6730,19920630,LLY,8763.699,1.16,3210.199,340.2,1478.3,209.9,65.125,2834
333672,6730,19920930,LLY,8704.398,-0.91,3701.199,-268.5,1476.5,279.6,62.625,2834
333673,6730,19921231,LLY,8672.797,1.06,3780.699,311.2,1655.4,238.3,60.75,2834
333674,6730,19930331,LLY,9055.098,1.27,3834,362.6,1560,214.2,48.75,2834
333675,6730,19930630,LLY,9098.898,1.18,3744.101,346.8,1561,233,49.25,2834
333676,6730,19930930,LLY,9325.398,1,3854.101,294.4,1530.6,232.5,50,2834
333677,6730,19931231,LLY,9623.598,-1.77,5054.801,-523.6,1800.8,274.9,59.375,2834
333678,6730,19940331,LLY,9809,1.04,4868.102,330.7,1309.1,177.3,49.875,2834
333679,6730,19940630,LLY,10177.5,1.1,5028.203,346.6,1346.8,202.2,56.875,2834
333680,6730,19940930,LLY,10507.699,1.03,5193,318.7,1507.3,218.8,57.875,2834
333681,6730,19941231,LLY,14507.398,0.93,9151.8,290.1,1548.4,298.8,65.625,2834
333682,6730,19950331,LLY,14960.7,,9125.5,393.2,1717.3,236.7,73.125,2834
333683,6730,19950630,LLY,15097.2,,9123.4,327.1,1614.8,260.5,78.5,2834
333684,6730,19950930,LLY,14251.1,,8765,1228,1631.9,260.6,89.875,2834
333685,6730,19951231,LLY,14412.5,,8979.9,342.6,1799.8,284.5,56.25,2834
333686,6730,19960331,LLY,14160.4,0.69,8314.8,389.2,1783.3,276,65,2834
333687,6730,19960630,LLY,14258.8,0.61,8365.1,345.7,1698.3,273.4,65,2834
333688,6730,19960930,LLY,14052.8,0.74,8026.1,415.6,1803.9,290.7,64.5,2834
333689,6730,19961231,LLY,14307.2,0.64,8207.1,373,2061.1,349.4,73,2834
333690,6730,19970331,LLY,14513.6,0.76,7944.1,432.6,1953,301.2,82.25,2834
333691,6730,19970630,LLY,12288.9,-3.14,7619,-1732.1,1988.7,326.7,109.312,2834
333692,6730,19970930,LLY,11819.2,0.8,7428.3,456.9,2160.1,345.4,121,2834
333693,6730,19971231,LLY,12577.4,0.4,7771.8,457.5,2415.8,408.7,69.625,2834
333694,6730,19980331,LLY,12046.8,0.47,7093.4,521.1,2087,362.9,59.625,2834
333695,6730,19980630,LLY,11868.7,0.44,7067.1,491.3,2155,416.7,66.25,2834
333696,6730,19980930,LLY,12581.3,0.46,7912.3,518.2,2359.4,439.9,78.3125,2834
333697,6730,19981231,LLY,12595.5,0.5,8165.9,567.3,2635.4,519.4,88.875,2834
333698,6730,19990331,LLY,11225.6,0.4,6365.6,625.7,2255.6,413.1,84.875,2834
333699,6730,19990630,LLY,10820.2,0.52,6369.4,576.4,2341.6,460.5,71.625,2834
333700,6730,19990930,LLY,12330.8,0.67,7464.3,732.6,2585.2,442.9,64.1875,2834
333701,6730,19991231,LLY,12825.2,0.71,7812.2,786.3,2730.5,467.1,66.5,2834
333702,6730,20000331,LLY,12694.1,0.77,7035.7,845.5,2451.1,458.5,62.625,2834
333703,6730,20000630,LLY,13029.6,0.61,7516.1,666.2,2621.5,508.8,99.875,2834
333704,6730,20000930,LLY,13585,0.71,7520.9,778.8,2811.9,506.1,81.125,2834
333705,6730,20001231,LLY,14690.8,0.7,8643.9,767.3,2977.7,545.1,93.0625,2834
333706,6730,20010331,LLY,14752.4,0.74,8158.8,806.8,2805.7,515.5,76.66,2834
333707,6730,20010630,LLY,15633.5,0.76,8870.1,827.7,3033.5,563.7,74,2834
333708,6730,20010930,LLY,16397.4,0.54,9030.3,570.1,2874.4,656.5,80.7,2834
333709,6730,20011231,LLY,16434.1,0.54,9330.1,575.4,2828.9,689.9,78.54,2834
333710,6730,20020331,LLY,17059,0.58,9358.6,629.2,2561.1,502.8,76.2,2834
333711,6730,20020630,LLY,17543.9,0.61,9797,658.5,2775.2,545.5,56.4,2834
333712,6730,20020930,LLY,18920.1,0.63,10658.6,683.9,2785.6,610.7,55.34,2834
333713,6730,20021231,LLY,19042,0.68,10768.4,736.3,2955.6,574.3,63.5,2834
333714,6730,20030331,LLY,19641.6,0.38,10914,407,2889.4,529.6,57.15,2834
333715,6730,20030630,LLY,20050.5,0.64,11365,692.2,3088.2,542.5,68.97,2834
333716,6730,20030930,LLY,20800.8,0.66,11315.6,714.4,3139.4,568.1,59.4,2834
333717,6730,20031231,LLY,21678.1,0.69,11913.3,747.2,3465.5,710,70.33,2834
333718,6730,20040331,LLY,22402.4,0.37,11843.9,400.4,3376.9,1008.9,66.9,2834
333719,6730,20040630,LLY,22771.8,0.6,12272.6,656.9,3556.3,684.2,69.91,2834
333720,6730,20040930,LLY,24185.9,0.69,12875.9,755.2,3280.4,654.8,60.05,2834
333721,6730,20041231,LLY,24867,0,13947.1,-2.4,3644.3,735.4,56.75,2834
333722,6730,20050331,LLY,23239.7,0.68,11641.9,736.6,3497.4,702.2,52.1,2834
333723,6730,20050630,LLY,23419.6,-0.23,13151,-252,3667.7,762.4,55.71,2834
333724,6730,20050930,LLY,24803.4,0.73,13420.1,794.4,3601.1,751,53.52,2834
333725,6730,20051231,LLY,24580.8,0.66,13788.9,700.6,3879.1,809.9,56.59,2834
333726,6730,20060331,LLY,24146.9,0.77,12452.7,834.8,3714.7,740.8,55.3,2834
333727,6730,20060630,LLY,24435.6,0.76,12507.1,822,3866.9,774.8,55.27,2834
333728,6730,20060930,LLY,23913.4,0.8,10858.7,873.6,3864.1,755.7,57,2834
333729,6730,20061231,LLY,21955.4,0.12,10974.7,132.3,4245.3,858,52.1,2834
333730,6730,20070331,LLY,23733.3,0.47,12199.4,508.7,4226.1,1162.7,53.71,2834
333731,6730,20070630,LLY,24055.6,0.61,12495.6,663.6,4631,1182.5,55.88,2834
333732,6730,20070930,LLY,24973.5,0.85,12026.6,926.3,4586.8,844.5,56.93,2834
333733,6730,20071231,LLY,26874.8,0.78,13370.9,854.4,5189.6,1042.6,53.39,2834
333734,6730,20080331,LLY,27307.2,0.97,12557.5,1064.3,4807.6,964.1,51.59,2834
333735,6730,20080630,LLY,27752,0.88,13014,958.8,5150.4,986.5,46.16,2834
333736,6730,20080930,LLY,27707.1,-0.43,13965.5,-465.6,5209.5,981,44.03,2834
333737,6730,20081231,LLY,29212.6,-3.31,22474.9,-3629.4,5210.5,5744.7,40.27,2834
333738,6730,20090331,LLY,26596.8,1.2,18872,1313.1,5047,947.3,33.41,2834
333739,6730,20090630,LLY,26931.5,1.06,18371.5,1158.5,5292.8,1040.4,34.64,2834
333740,6730,20090930,LLY,27127.9,0.86,17222.9,941.8,5562,1122.1,33.03,2834
333741,6730,20091231,LLY,27460.9,0.83,17935.6,915.4,5934.2,1306.7,35.71,2834
333742,6730,20100331,LLY,27197.8,1.13,16735.5,1248.1,5485.5,1089.1,36.22,2834
333743,6730,20100630,LLY,27723.1,1.22,17487.8,1348.9,5748.7,1187.2,33.5,2834
333744,6730,20100930,LLY,29904.3,1.18,17498.8,1302.9,5654.8,1219.8,36.53,2834
333745,6730,20101231,LLY,31001.4,1.05,18588.6,1169.6,6187,1438.1,35.04,2834
333746,6730,20110331,LLY,31695.3,0.95,17761.1,1055.9,5839.2,1512,35.17,2834
333747,6730,20110630,LLY,32779.3,1.07,18502.3,1197.3,6252.8,1260.6,37.53,2834
333748,6730,20110930,LLY,33042.2,1.11,17984.3,1236.3,6147.9,1280.9,36.97,2834
333749,6730,20111231,LLY,33659.8,0.77,20124.2,858.2,6046.6,1355.3,41.56,2834
333750,6730,20120331,LLY,32238.2,0.91,17415.6,1011.1,5602,1151.5,40.265,2834
333751,6730,20120630,LLY,31812.6,0.83,17504.7,923.6,5600.7,1320.7,42.91,2834
333752,6730,20120930,LLY,34321,1.18,18264.1,1326.6,5443.3,1342.8,47.41,2834
333753,6730,20121231,LLY,34398.9,0.74,19625,827.3,5957.4,1463.1,49.32,2834
333754,6730,20130331,LLY,32300.1,1.42,17344.5,1548,5602,1348.1,56.79,2834
333755,6730,20130630,LLY,33226,1.11,17989.6,1206.2,5929.7,1330.4,49.12,2834
333756,6730,20130930,LLY,33965.6,1.11,17069.5,1203.1,5772.6,1377.4,50.33,2834
333757,6730,20131231,LLY,35248.7,0.67,17608,727.5,5808.8,1532.5,51,2834
333758,6730,20140331,LLY,34756.9,0.68,16408.2,727.9,4683.1,1109.3,58.86,2834
333759,6730,20140630,LLY,35018.4,0.68,17023.6,733.5,4935.6,1195.4,62.17,2834
333760,6730,20140930,LLY,34648.8,0.47,16966.3,500.6,4875.6,1338.2,64.85,2834
333761,6730,20141231,LLY,37178.2,0.4,21790.1,428.5,5121.3,1290.9,68.99,2834
333762,6730,20150331,LLY,35653.9,0.5,20707.4,529.5,4644.7,1295.3,72.65,2834
333763,6730,20150630,LLY,36036.6,0.56,21331.2,600.8,4978.7,1249.5,83.49,2834
333764,6730,20150930,LLY,36304.7,0.75,21063.8,799.7,4959.7,1143.4,83.69,2834
333765,6730,20151231,LLY,35568.9,0.45,20978.6,478.4,5375.6,1643.2,84.26,2834
333766,6730,20160331,LLY,34691.8,0.41,19662.4,440.1,4865.1,1221,72.01,2834
333767,6730,20160630,LLY,36475.3,0.71,21819.1,747.7,5404.8,1335.9,78.75,2834
333768,6730,20160930,LLY,37590.3,0.73,21974.5,778,5191.7,1236.4,80.26,2834
333769,6730,20161231,LLY,38805.9,0.73,24725.4,771.8,5760.5,1480.6,73.55,2834
333770,6730,20170331,LLY,37624.3,-0.1,23520.6,-110.8,5228.3,2115.9,84.11,2834
333771,6730,20170630,LLY,40946.5,0.95,26776.8,1008,5824.3,1272.1,82.3,2834
333772,6730,20170930,LLY,43010.4,0.53,28049.8,555.6,5658,1545,85.54,2834
333773,6730,20171231,LLY,44981,-1.58,33313.1,-1656.9,6160.7,1536.9,84.46,2834
333774,6730,20180331,LLY,44355.6,1.11,29767.8,1217.4,4963.8,1107.5,77.37,2834
333775,6730,20180630,LLY,42359.2,-0.25,30738.4,-259.9,6355.2,2957.6,85.33,2834
333776,6730,20180930,LLY,44625.1,1.12,30474.2,1149.5,6061.9,1373.3,107.31,2834
333777,6730,20181231,LLY,43908.4,1.1,32999.3,1125,6438.6,1783.2,115.72,2834
333778,6730,20190331,LLY,38006.8,0.57,35441.8,4241.6,5092.2,1093.6,129.76,2834
365230,7257,19620331,MRK,,,,7.07,58.9,,94.2499,2834
365231,7257,19620630,MRK,,,,6.48,59.4,,65,2834
365232,7257,19620930,MRK,,,,8.38,61.9,,65.12,2834
365233,7257,19621231,MRK,,,,7.31,60.3,,77.625,2834
365234,7257,19630331,MRK,,,,8.6,63.9,,83.125,2834
365235,7257,19630630,MRK,,,,9.52,67.5,,90.1249,2834
365236,7257,19630930,MRK,,,,10.37,69.1,,97.7499,2834
365237,7257,19631231,MRK,,,,7.35,64,,109.4999,2834
365238,7257,19640331,MRK,,,,10.69,69.8,,116.7499,2834
365239,7257,19640630,MRK,,,,12.01,70.6,,37.2499,2834
365240,7257,19640930,MRK,,,,12.49,74.2,,43.1249,2834
365241,7257,19641231,MRK,,,,9.68,72.1,,49.625,2834
365242,7257,19650331,MRK,,,,13.302,80.6,,51.8749,2834
365243,7257,19650630,MRK,,,,13.82,82.3,,54.3749,2834
365244,7257,19650930,MRK,,,,17.275,91.1,,61.2499,2834
365245,7257,19651231,MRK,,,,16.568,94.7,,70.4999,2834
365246,7257,19660331,MRK,,,,17.902,101,,77.2499,2834
365247,7257,19660630,MRK,,,,18.271,102.8,,77.3749,2834
365248,7257,19660930,MRK,,,,21.16,109.4,,71.625,2834
365249,7257,19661231,MRK,,,,18.518,105.2,,76.7499,2834
365250,7257,19670331,MRK,,0.59,,20.866,129.1,,81.4999,2834
365251,7257,19670630,MRK,,0.63,,22.425,132.3,,82,2834
365252,7257,19670930,MRK,,0.64,,22.942,130.6,,87,2834
365253,7257,19671231,MRK,,0.65,,23.081,136.2,,84.37,2834
365254,7257,19680331,MRK,,0.6,,21.605,141.7,,78.75,2834
365255,7257,19680630,MRK,,0.66,,23.417,142.9,,88,2834
365256,7257,19680930,MRK,,0.68,,24.189,148,,84,2834
365257,7257,19681231,MRK,,0.66,,23.66,150.5,,90,2834
365258,7257,19690331,MRK,,0.69,,24.834,162.337,,87.25,2834
365259,7257,19690630,MRK,,0.69,,25.126,166.862,,92.6299,2834
365260,7257,19690930,MRK,,0.73,,26.437,171.83,,94.8799,2834
365261,7257,19691231,MRK,,0.7,,25.672,176.42,,113,2834
365262,7257,19700331,MRK,,0.77,,28.014,184.512,,102,2834
365263,7257,19700630,MRK,,0.73,,26.821,181.518,,87.125,2834
365264,7257,19700930,MRK,,0.84,,30.455,192.066,,88.5,2834
365265,7257,19701231,MRK,,0.77,,28.23,189.466,,99,2834
365266,7257,19710331,MRK,,0.8,,29.24,194.175,,100.125,2834
365267,7257,19710630,MRK,,0.82,,30.037,201.902,,101.875,2834
365268,7257,19710930,MRK,,0.97,,35.389,217.889,,112.25,2834
365269,7257,19711231,MRK,709.224,0.89,179.586,32.51,214.549,,124,2834
365270,7257,19720331,MRK,,0.92,,34.373,228.148,,138.8749,2834
365271,7257,19720630,MRK,,0.49,,35.901,240.715,,77.75,2834
365272,7257,19720930,MRK,,0.54,,40.974,246.103,,82,2834
365273,7257,19721231,MRK,820.109,0.48,200.848,36.308,243.3,,89.125,2834
365274,7257,19730331,MRK,,0.53,,39.126,261.617,,95.625,2834
365275,7257,19730630,MRK,,0.63,,48.164,289.213,,89.875,2834
365276,7257,19730930,MRK,,0.69,,52.081,310.979,,81.875,2834
365277,7257,19731231,MRK,971.004,0.58,261.806,43.31,299.953,,80.75,2834
365278,7257,19740331,MRK,,0.61,,45.753,309.991,,80.875,2834
365279,7257,19740630,MRK,,0.71,,54.011,333.191,,78.5,2834
365280,7257,19740930,MRK,,0.77,,57.988,340.027,,50.25,2834
365281,7257,19741231,MRK,1243.287,0.7,406.052,52.74,346.341,,66.375,2834
365282,7257,19750331,MRK,1305.7,0.69,442.892,51.955,344.472,,75.75,2834
365283,7257,19750630,MRK,1465.566,0.83,564.558,62.949,378.081,,85,2834
365284,7257,19750930,MRK,1512.837,0.81,576.836,60.693,382.754,,68.125,2834
365285,7257,19751231,MRK,1573.693,0.7,608.369,53.181,384.351,,69.25,2834
365286,7257,19760331,MRK,1615.077,0.84,617.365,58.807,377.671,,74.5,2834
365287,7257,19760630,MRK,1665.989,0.96,621.629,71.964,390.273,,72,2834
