,datadate,gvkey1,gvkey2,score,roe_spread,rd/rev_spread,MARKCAP_1,MARKCAP_2
315,2013,BMRN,VVUS,0.1618,0.086390277,0.511958576,10092692.4,938091.12
316,2013,IMGN,AMGN,0.161,-0.031591195,0.544112062,1256177.43,86084768
317,2013,VRTX,UTHR,0.1602,0.037204823,0.304737701,17370522.7,5697875.04
318,2013,BMRN,VRTX,0.1555,-0.066775714,-0.046311044,10092692.4,17370522.7
319,2013,AMGN,GILD,0.1546,-0.019470635,0.066343542,86084768,115234491.4
320,2013,AMGN,REGN,0.1539,-0.004909299,-0.188081422,86084768,26881864.1
321,2013,GILD,VRTX,0.1499,0.04609677,-0.52807106,115234491.4,17370522.7
322,2013,MYL,PFE,0.1485,0.025008873,-0.042518439,16127613.6,198515204.7
323,2013,VVUS,VRTX,0.1424,-0.153165992,-0.55826962,938091.12,17370522.7
324,2013,AMGN,LLY,0.1404,0.003537518,-0.016035859,86084768,57459150
325,2013,VRTX,AMGN,0.1393,-0.026626136,0.461727518,17370522.7,86084768
326,2013,AMGN,ALXN,0.1376,0.051034715,0.048716905,86084768,26172301.1
327,2013,MRK,BMY,0.1375,-0.031852961,-0.054740965,146242546.5,87513760.45
328,2013,REGN,VRTX,0.1363,0.031535434,-0.273646097,26881864.1,17370522.7
329,2013,MYL,UTHR,0.1355,0.07576485,-0.311650442,16127613.6,5697875.04
330,2013,BMRN,LLY,0.1338,-0.089864332,0.399380615,10092692.4,57459150
331,2013,VVUS,ALXN,0.1328,-0.128757412,-0.047825197,938091.12,26172301.1
332,2013,BMRN,BMY,0.1323,-0.093027745,0.444484759,10092692.4,87513760.45
333,2013,PFE,LLY,0.1318,-0.009537463,-0.128178044,198515204.7,57459150
334,2013,BMY,ALXN,0.1296,0.05066061,0.019648621,87513760.45,26172301.1
335,2013,MRK,LLY,0.1291,-0.028689548,-0.099845109,146242546.5,57459150
336,2013,BMY,IMGN,0.1272,0.031217089,-0.573180346,87513760.45,1256177.43
337,2013,MYL,BMY,0.1271,0.012307997,-0.12559234,16127613.6,87513760.45
338,2013,AMGN,UTHR,0.1254,0.063830958,-0.156989818,86084768,5697875.04
339,2013,BMRN,AMGN,0.1244,-0.09340185,0.415416474,10092692.4,86084768
340,2013,AMGN,MRK,0.1232,0.032227066,0.083809249,86084768,146242546.5
341,2013,IMGN,MYL,0.1225,-0.043525086,0.698772686,1256177.43,16127613.6
342,2013,BMRN,MRK,0.1204,-0.061174784,0.499225724,10092692.4,146242546.5
343,2013,UTHR,LLY,0.1201,-0.06029344,0.140953959,5697875.04,57459150
344,2013,ALXN,GILD,0.1191,-0.07050535,0.017626637,26172301.1,115234491.4
345,2013,BMY,VRTX,0.119,0.02625203,-0.490795803,87513760.45,17370522.7
346,2013,MYL,LLY,0.1176,0.015471409,-0.170696483,16127613.6,57459150
347,2013,IMGN,VVUS,0.1174,0.148200933,0.640654164,1256177.43,938091.12
348,2013,BMY,VVUS,0.1168,0.179418022,0.067473818,87513760.45,938091.12
349,2013,REGN,BMRN,0.1167,0.098311149,-0.227335053,26881864.1,10092692.4
350,2013,UTHR,GILD,0.1163,-0.083301593,0.22333336,5697875.04,115234491.4
351,2013,MRK,GILD,0.1158,-0.051697701,-0.017465708,146242546.5,115234491.4
352,2013,IMGN,REGN,0.1151,-0.036500493,0.35603064,1256177.43,26881864.1
353,2013,LLY,VRTX,0.1141,0.023088618,-0.445691659,57459150,17370522.7
354,2013,GILD,LLY,0.1113,0.023008153,-0.082379401,115234491.4,57459150
355,2013,REGN,ALXN,0.1111,0.055944014,0.236798327,26881864.1,26172301.1
356,2013,IMGN,GILD,0.1109,-0.051061829,0.610455603,1256177.43,115234491.4
357,2013,BMY,REGN,0.1096,-0.005283404,-0.217149706,87513760.45,26881864.1
358,2013,BMRN,GILD,0.1094,-0.112872485,0.481760016,10092692.4,115234491.4
359,2013,REGN,MRK,0.1092,0.037136365,0.271890671,26881864.1,146242546.5
360,2013,VVUS,LLY,0.109,-0.176254609,-0.112577961,938091.12,57459150
361,2013,ALXN,MYL,0.1084,-0.062968607,0.105943719,26172301.1,16127613.6
362,2013,UTHR,MRK,0.1045,-0.031603892,0.240799067,5697875.04,146242546.5
363,2013,VVUS,AMGN,0.1044,-0.179792127,-0.096542102,938091.12,86084768
364,2013,VVUS,PFE,0.1017,-0.166717146,0.015600083,938091.12,198515204.7
365,2013,MYL,BMRN,0.1006,0.105335741,-0.570077099,16127613.6,10092692.4
366,2013,IMGN,LLY,0.0991,-0.028053677,0.528076202,1256177.43,57459150
367,2013,REGN,UTHR,0.0985,0.068740257,0.031091604,26881864.1,5697875.04
368,2013,GILD,VVUS,0.0982,0.199262762,0.03019856,115234491.4,938091.12
369,2013,GILD,MYL,0.098,0.007536743,0.088317082,115234491.4,16127613.6
370,2013,PFE,AMGN,0.0966,-0.013074981,-0.112142185,198515204.7,86084768
371,2013,VRTX,MRK,0.0954,0.00560093,0.545536768,17370522.7,146242546.5
372,2013,REGN,GILD,0.0923,-0.014561336,0.254424963,26881864.1,115234491.4
373,2013,UTHR,PFE,0.0921,-0.050755977,0.269132002,5697875.04,198515204.7
374,2013,VRTX,MYL,0.092,-0.038560027,0.616388143,17370522.7,16127613.6
375,2013,VVUS,MRK,0.0911,-0.147565061,-0.012732853,938091.12,146242546.5
376,2013,VVUS,REGN,0.0854,-0.184701426,-0.284623524,938091.12,26881864.1
377,2013,MYL,PRGO,0.0852,0.064355887,0.046973127,16127613.6,20514380.68
378,2013,PFE,MRK,0.085,0.019152085,-0.028332935,198515204.7,146242546.5
379,2013,ALXN,PFE,0.0828,-0.037959734,0.063425279,26172301.1,198515204.7
380,2013,MYL,VVUS,0.0824,0.191726019,-0.058118522,16127613.6,938091.12
381,2013,PFE,GILD,0.0813,-0.032545616,-0.045798643,198515204.7,115234491.4
382,2013,IMGN,MRK,0.076,0.000635871,0.627921311,1256177.43,146242546.5
383,2013,REGN,LLY,0.0733,0.008446817,0.172045562,26881864.1,57459150
384,2013,PRGO,BMY,0.0729,-0.05204789,-0.172565467,20514380.68,87513760.45
385,2013,TECH,IDXX,0.0718,-0.049856478,0.030316013,3493417.67,5482203.43
386,2013,PRGO,UTHR,0.0712,0.011408963,-0.358623569,20514380.68,5697875.04
387,2013,AMGN,MYL,0.0701,-0.011933891,0.154660624,86084768,16127613.6
388,2013,BMRN,PFE,0.0691,-0.080326869,0.527558659,10092692.4,198515204.7
389,2013,PFE,VRTX,0.0687,0.013551154,-0.573869703,198515204.7,17370522.7
390,2013,PRGO,VVUS,0.0683,0.127370132,-0.105091649,20514380.68,938091.12
391,2013,BMRN,PRGO,0.0678,-0.040979855,0.617050225,10092692.4,20514380.68
392,2013,MRK,MYL,0.064,-0.044160957,0.070851375,146242546.5,16127613.6
393,2013,PRGO,MRK,0.0503,-0.020194929,-0.117824501,20514380.68,146242546.5
394,2013,PFE,IMGN,0.0474,0.018516213,-0.656254246,198515204.7,1256177.43
395,2013,PRGO,IMGN,0.0464,-0.020830801,-0.745745813,20514380.68,1256177.43
396,2013,LLY,PRGO,0.0451,0.048884477,0.21766961,57459150,20514380.68
397,2013,PRGO,ALXN,0.0439,-0.00138728,-0.152916846,20514380.68,26172301.1
398,2013,VRTX,PRGO,0.035,0.02579586,0.663361269,17370522.7,20514380.68
399,2013,PFE,REGN,0.031,-0.01798428,-0.300223606,198515204.7,26881864.1
400,2013,PRGO,GILD,0.0296,-0.07189263,-0.135290209,20514380.68,115234491.4
401,2013,MYL,REGN,0.0249,0.007024593,-0.342742046,16127613.6,26881864.1
402,2013,REGN,TECH,0.0241,0.018869201,0.339355243,26881864.1,3493417.67
403,2013,AMGN,PRGO,0.0221,0.052421995,0.201633751,86084768,20514380.68
404,2013,ALXN,TECH,0.0116,-0.037074813,0.102556917,26172301.1,3493417.67
405,2013,LLY,IDXX,0.008,-0.039434093,0.197625694,57459150,5482203.43
406,2014,UTHR,BMRN,0.2349,0.122402131,-0.406113672,6100015.391,13478097.6
407,2014,LLY,BMY,0.2173,0.022712902,-0.023420537,76815535.7,97917547.28
408,2014,ALXN,UTHR,0.2118,-0.034011471,-0.007251255,36831331.68,6100015.391
409,2014,ALXN,BMRN,0.2062,0.08839066,-0.413364927,36831331.68,13478097.6
410,2014,BMY,GILD,0.1801,-0.212727422,0.138540547,97917547.28,141295740
411,2014,VRTX,ALXN,0.179,-0.207159479,1.154687726,28721563.2,36831331.68
412,2014,BMY,PFE,0.1675,-0.013575032,0.042735436,97917547.28,196265465.5
413,2014,BMY,AMGN,0.1635,-0.044913668,0.04886282,97917547.28,121124108.4
414,2014,BMY,UTHR,0.1579,-0.076194786,0.058046489,97917547.28,6100015.391
415,2014,MRK,AMGN,0.1543,0.086912148,-0.016848625,161901077.7,121124108.4
416,2014,BMRN,VRTX,0.1541,0.118768818,-0.741322799,13478097.6,28721563.2
417,2014,BMY,MRK,0.1538,-0.131825816,0.065711445,97917547.28,161901077.7
418,2014,VRTX,UTHR,0.1536,-0.241170949,1.147436471,28721563.2,6100015.391
419,2014,AMGN,LLY,0.1491,0.022200766,-0.025442284,121124108.4,76815535.7
420,2014,ALXN,AMGN,0.1457,-0.002730353,-0.016434924,36831331.68,121124108.4
421,2014,AMGN,GILD,0.1448,-0.167813754,0.089677727,121124108.4,141295740
422,2014,MRK,BMRN,0.1406,0.178033161,-0.413778628,161901077.7,13478097.6
423,2014,LLY,MRK,0.1404,-0.109112914,0.042290908,76815535.7,161901077.7
424,2014,MYL,UTHR,0.1394,-0.015958585,-0.139134665,21151320.51,6100015.391
425,2014,LLY,BMRN,0.138,0.068920247,-0.371487719,76815535.7,13478097.6
426,2014,UTHR,GILD,0.137,-0.136532636,0.080494058,6100015.391,141295740
427,2014,BMY,BMRN,0.1353,0.046207345,-0.348067183,97917547.28,13478097.6
428,2014,VRTX,AMGN,0.1344,-0.209889832,1.138252802,28721563.2,121124108.4
429,2014,MYL,BMY,0.1338,0.0602362,-0.197181155,21151320.51,97917547.28
430,2014,PFE,MYL,0.132,-0.046661169,0.154445719,196265465.5,21151320.51
431,2014,LLY,PFE,0.1311,0.009137871,0.019314899,76815535.7,196265465.5
432,2014,AMGN,UTHR,0.1286,-0.031281118,0.009183669,121124108.4,6100015.391
433,2014,AMGN,BMRN,0.1282,0.091121013,-0.396930003,121124108.4,13478097.6
434,2014,BMY,ALXN,0.1249,-0.042183315,0.065297744,97917547.28,36831331.68
435,2014,AMGN,REGN,0.1239,0.014983312,-0.21234456,121124108.4,41212484.25
436,2014,VRTX,REGN,0.1234,-0.19490652,0.925908242,28721563.2,41212484.25
437,2014,MRK,REGN,0.1233,0.101895459,-0.229193185,161901077.7,41212484.25
438,2014,REGN,BMRN,0.1225,0.076137702,-0.184585443,41212484.25,13478097.6
439,2014,REGN,ALXN,0.121,-0.012252959,0.228779484,41212484.25,36831331.68
440,2014,REGN,UTHR,0.1205,-0.046264429,0.221528229,41212484.25,6100015.391
441,2014,BMRN,GILD,0.1199,-0.258934767,0.486607729,13478097.6,141295740
442,2014,ALXN,GILD,0.1192,-0.170544107,0.073242803,36831331.68,141295740
443,2014,VRTX,GILD,0.1172,-0.377703586,1.227930529,28721563.2,141295740
444,2014,GILD,MYL,0.1148,0.152491222,0.058640608,141295740,21151320.51
445,2014,ALXN,MYL,0.1147,-0.018052885,0.13188341,36831331.68,21151320.51
446,2014,UTHR,MRK,0.1141,-0.05563103,0.007664956,6100015.391,161901077.7
447,2014,AMGN,PFE,0.1136,0.031338637,-0.006127385,121124108.4,196265465.5
448,2014,LLY,UTHR,0.1133,-0.053481884,0.034625953,76815535.7,6100015.391
449,2014,BMRN,MYL,0.1106,-0.106443545,0.545248337,13478097.6,21151320.51
450,2014,LLY,MYL,0.1081,-0.037523298,0.173760618,76815535.7,21151320.51
451,2014,VRTX,BMY,0.104,-0.164976163,1.089389982,28721563.2,97917547.28
452,2014,PRGO,MYL,0.1032,-0.057901147,-0.031733022,23383845.24,21151320.51
453,2014,ALXN,MRK,0.1019,-0.089642501,0.000413701,36831331.68,161901077.7
454,2014,REGN,GILD,0.0998,-0.182797066,0.302022287,41212484.25,141295740
455,2014,ALXN,PRGO,0.0987,0.039848262,0.163616433,36831331.68,23383845.24
456,2014,LLY,VRTX,0.0985,0.187689066,-1.112810519,76815535.7,28721563.2
457,2014,BMRN,PFE,0.0983,-0.059782377,0.390802618,13478097.6,196265465.5
458,2014,PFE,MRK,0.0962,-0.118250784,0.022976009,196265465.5,161901077.7
459,2014,PFE,ALXN,0.0954,-0.028608284,0.022562308,196265465.5,36831331.68
460,2014,REGN,BMY,0.0949,0.029930357,0.16348174,41212484.25,97917547.28
461,2014,GILD,LLY,0.094,0.19001452,-0.11512001,141295740,76815535.7
462,2014,PRGO,BMY,0.0926,0.002335053,-0.228914177,23383845.24,97917547.28
463,2014,VRTX,MYL,0.0923,-0.225212364,1.286571137,28721563.2,21151320.51
464,2014,UTHR,PFE,0.0911,0.062619754,-0.015311054,6100015.391,196265465.5
465,2014,PRGO,BMRN,0.0872,0.048542398,-0.576981359,23383845.24,13478097.6
466,2014,UTHR,PRGO,0.0823,0.073859733,0.170867687,6100015.391,23383845.24
467,2014,MRK,VRTX,0.0819,0.296801979,-1.155101427,161901077.7,28721563.2
468,2014,LLY,REGN,0.0808,-0.007217454,-0.186902277,76815535.7,41212484.25
469,2014,PFE,PRGO,0.0756,0.011239979,0.186178741,196265465.5,23383845.24
470,2014,MYL,MRK,0.0708,-0.071589615,-0.131469709,21151320.51,161901077.7
471,2014,AMGN,MYL,0.0707,-0.015322532,0.148318334,121124108.4,21151320.51
472,2014,VRTX,PFE,0.0668,-0.178551195,1.132125418,28721563.2,196265465.5
473,2014,LLY,PRGO,0.0667,0.020377849,0.20549364,76815535.7,23383845.24
474,2014,MRK,PRGO,0.0646,0.129490763,0.163202732,161901077.7,23383845.24
475,2014,NEOG,IDXX,0.0634,,,1832747.22,7023994.71
476,2014,PRGO,GILD,0.0582,-0.210392369,-0.09037363,23383845.24,141295740
477,2014,VRTX,PRGO,0.0578,-0.167311217,1.318304159,28721563.2,23383845.24
478,2014,AMGN,PRGO,0.0495,0.042578615,0.180051356,121124108.4,23383845.24
479,2014,REGN,PFE,0.0468,0.016355325,0.206217176,41212484.25,196265465.5
480,2014,IART,ALXN,0.0402,-0.024197878,-0.165310194,1775544.43,36831331.68
481,2014,REGN,MYL,0.037,-0.030305844,0.360662895,41212484.25,21151320.51
482,2014,TECH,IDXX,0.0356,-0.180903232,0.023178102,3428964,7023994.71
483,2014,UTHR,IART,0.0169,0.058209348,0.172561449,6100015.391,1775544.43
484,2014,NEOG,TECH,0.0138,,,1832747.22,3428964
485,2014,NEOG,LLY,0.0109,,,1832747.22,76815535.7
486,2014,IART,BMRN,0.0107,0.064192782,-0.578675121,1775544.43,13478097.6
487,2014,LLY,IART,0.0093,0.004727465,0.207187402,76815535.7,1775544.43
488,2014,IART,REGN,0.0059,-0.011944919,-0.394089678,1775544.43,41212484.25
489,2014,LLY,IDXX,0.0058,-0.192360808,0.188138431,76815535.7,7023994.71
490,2014,REGN,PRGO,0.0038,0.027595304,0.392395917,41212484.25,23383845.24
491,2015,ALXN,BMRN,0.238,-0.016349072,-1.284817093,43042165.25,16921463.76
492,2015,LLY,BMY,0.1935,0.042774444,-0.133150636,93366568.02,114761393.9
493,2015,ALXN,VRTX,0.1765,0.075908221,-0.483277048,43042165.25,30992809.81
494,2015,BMY,GILD,0.1744,-0.254370889,0.342396662,114761393.9,143892180
495,2015,MRK,AMGN,0.1681,-0.040879443,-0.023636033,147554941.3,122396820
496,2015,BMRN,VRTX,0.1651,0.092257293,0.801540045,16921463.76,30992809.81
497,2015,AMGN,ALXN,0.1547,0.058821233,-0.072806589,122396820,43042165.25
498,2015,BMY,AMGN,0.1507,-0.072422532,0.234456684,114761393.9,122396820
499,2015,PFE,BMY,0.1466,0.008998099,-0.263483791,199280676.8,114761393.9
500,2015,MRK,BMY,0.1465,0.03154309,-0.258092717,147554941.3,114761393.9
501,2015,GILD,AMGN,0.1464,0.181948357,-0.107939978,143892180,122396820
502,2015,REGN,AMGN,0.1423,-0.019820874,0.218546044,55771749.45,122396820
503,2015,BMY,MYL,0.1367,-0.030173776,0.356215094,114761393.9,27486106.01
504,2015,LLY,MRK,0.1334,0.011231354,0.124942081,93366568.02,147554941.3
505,2015,LLY,BMRN,0.1307,0.012824073,-1.256317634,93366568.02,16921463.76
506,2015,AMGN,VRTX,0.1286,0.134729455,-0.556083637,122396820,30992809.81
507,2015,MYL,PRGO,0.1267,,,27486106.01,21184369.4
508,2015,AMGN,LLY,0.1263,0.029648089,-0.101306048,122396820,93366568.02
509,2015,ALXN,GILD,0.1252,-0.24076959,0.180746567,43042165.25,143892180
510,2015,BMY,BMRN,0.1239,-0.029950371,-1.123166998,114761393.9,16921463.76
511,2015,MRK,REGN,0.1235,-0.021058569,-0.242182077,147554941.3,55771749.45
512,2015,AMGN,BMRN,0.1215,0.042472162,-1.357623682,122396820,16921463.76
513,2015,GILD,BMRN,0.1208,0.224420518,-1.46556366,143892180,16921463.76
514,2015,MYL,BMRN,0.1202,0.000223405,-1.479382092,27486106.01,16921463.76
515,2015,MRK,GILD,0.1186,-0.222827799,0.084303946,147554941.3,143892180
516,2015,PFE,MYL,0.1182,-0.021175677,0.092731302,199280676.8,27486106.01
517,2015,BMRN,MRK,0.1111,-0.001592719,1.381259714,16921463.76,147554941.3
518,2015,MYL,GILD,0.1103,-0.224197113,-0.013818432,27486106.01,143892180
519,2015,ALXN,REGN,0.1102,-0.03900036,-0.145739455,43042165.25,55771749.45
520,2015,UTHR,REGN,0.1098,0.043509559,-0.242982039,7166630.21,55771749.45
521,2015,REGN,VRTX,0.1088,0.114908581,-0.337537593,55771749.45,30992809.81
522,2015,GILD,LLY,0.108,0.211596445,-0.209246026,143892180,93366568.02
523,2015,BMRN,PFE,0.1079,0.020952272,1.386650789,16921463.76,199280676.8
524,2015,PFE,LLY,0.1064,-0.033776345,-0.130333156,199280676.8,93366568.02
525,2015,REGN,GILD,0.1057,-0.20176923,0.326486022,55771749.45,143892180
526,2015,PFE,MRK,0.1029,-0.022544991,-0.005391075,199280676.8,147554941.3
527,2015,LLY,VRTX,0.1028,0.105081366,-0.454777589,93366568.02,30992809.81
528,2015,ALXN,LLY,0.1027,-0.029173145,-0.028499459,43042165.25,93366568.02
529,2015,GILD,UTHR,0.102,0.158259671,-0.083503983,143892180,7166630.21
530,2015,GILD,VRTX,0.1019,0.316677811,-0.664023615,143892180,30992809.81
531,2015,PFE,GILD,0.1014,-0.24537279,0.078912871,199280676.8,143892180
532,2015,PFE,AMGN,0.1011,-0.063424433,-0.029027108,199280676.8,122396820
533,2015,BMRN,REGN,0.0984,-0.022651288,1.139077638,16921463.76,55771749.45
534,2015,UTHR,MRK,0.0983,0.064568129,-0.000799963,7166630.21,147554941.3
535,2015,MRK,ALXN,0.0948,0.017941791,-0.096442622,147554941.3,43042165.25
536,2015,MYL,LLY,0.0933,-0.012600668,-0.223064458,27486106.01,93366568.02
537,2015,PRGO,PFE,0.0919,,,21184369.4,199280676.8
538,2015,VRTX,MYL,0.0916,-0.092480698,0.677842047,30992809.81,27486106.01
539,2015,BMRN,UTHR,0.0908,-0.066160847,1.382059677,16921463.76,7166630.21
540,2015,BMY,REGN,0.0891,-0.052601659,0.01591064,114761393.9,55771749.45
541,2015,VRTX,BMY,0.0853,-0.062306922,0.321626953,30992809.81,114761393.9
542,2015,ALXN,PRGO,0.0812,,,43042165.25,21184369.4
543,2015,VRTX,MRK,0.0809,-0.093850012,0.57971967,30992809.81,147554941.3
544,2015,UTHR,MYL,0.0808,0.065937443,0.097322414,7166630.21,27486106.01
545,2015,REGN,LLY,0.0806,0.009827215,0.117239996,55771749.45,93366568.02
546,2015,VRTX,PFE,0.0766,-0.071305021,0.585110745,30992809.81,199280676.8
547,2015,MRK,MYL,0.074,0.001369314,0.098122377,147554941.3,27486106.01
548,2015,BMRN,PRGO,0.0723,,,16921463.76,21184369.4
549,2015,AMGN,MYL,0.07,0.042248757,0.12175841,122396820,27486106.01
550,2015,UTHR,AMGN,0.0666,0.023688686,-0.024435996,7166630.21,122396820
551,2015,IDXX,NEOG,0.0652,,,6562435.4,2116334.88
552,2015,PRGO,LLY,0.0586,,,21184369.4,93366568.02
553,2015,PRGO,GILD,0.0542,,,21184369.4,143892180
554,2015,UTHR,LLY,0.0528,0.053336774,-0.125742044,7166630.21,93366568.02
555,2015,UTHR,VRTX,0.0426,0.15841814,-0.580519632,7166630.21,30992809.81
556,2015,PRGO,VRTX,0.0424,,,21184369.4,30992809.81
557,2015,TECH,VRTX,0.0414,0.100365802,-0.661472144,3347190,30992809.81
558,2015,REGN,MYL,0.0405,0.022427883,0.340304454,55771749.45,27486106.01
559,2015,MRK,PRGO,0.0394,,,147554941.3,21184369.4
560,2015,TECH,IDXX,0.0373,0.546533623,0.028186603,3347190,6562435.4
561,2015,IART,ALXN,0.0348,0.008626363,-0.212042678,2503928.76,43042165.25
562,2015,NEOG,TECH,0.0331,,,2116334.88,3347190
563,2015,AMGN,PRGO,0.0319,,,122396820,21184369.4
564,2015,UTHR,PFE,0.0311,0.087113119,0.004591112,7166630.21,199280676.8
565,2015,PFE,REGN,0.0303,-0.04360356,-0.247573152,199280676.8,55771749.45
566,2015,ALXN,TECH,0.0272,-0.024457581,0.178195096,43042165.25,3347190
567,2015,PRGO,UTHR,0.0221,,,21184369.4,7166630.21
568,2015,PFE,IART,0.0083,-0.013229563,0.110208981,199280676.8,2503928.76
569,2015,TECH,REGN,0.0065,-0.014542779,-0.323934551,3347190,55771749.45
570,2015,AMGN,TECH,0.0013,0.034363652,0.105388507,122396820,3347190
571,2015,IART,MRK,0.0009,-0.009315428,-0.115600056,2503928.76,147554941.3
572,2015,LLY,IART,0.0005,0.020546782,0.240542137,93366568.02,2503928.76
573,2016,ALXN,BMRN,0.2395,0.043495576,-0.353717231,27406400,14302160.32
574,2016,UTHR,BMRN,0.2272,0.095119217,-0.442898441,6162612.95,14302160.32
575,2016,BMY,LLY,0.1916,0.002539262,0.008506838,97666681.2,81195375.4
576,2016,BMY,GILD,0.1819,-0.107087292,0.099655015,97666681.2,93809100
577,2016,ALXN,VRTX,0.1812,-0.008016782,-0.305721784,27406400,18292334.67
578,2016,ALXN,UTHR,0.1794,-0.051623641,0.08918121,27406400,6162612.95
579,2016,VRTX,BMRN,0.1696,0.051512358,-0.047995448,18292334.67,14302160.32
580,2016,ALXN,AMGN,0.1659,-0.054106507,0.067730539,27406400,107932229.4
581,2016,BMY,UTHR,0.1578,-0.005489396,0.105627329,97666681.2,6162612.95
582,2016,UTHR,VRTX,0.1541,0.043606859,-0.394902993,6162612.95,18292334.67
583,2016,BMY,PFE,0.1489,0.042936595,0.078026326,97666681.2,197100170.4
584,2016,MYL,BMY,0.1467,-0.02380782,-0.189801294,20446339.9,97666681.2
585,2016,AMGN,MRK,0.1466,0.073352951,-0.250452394,107932229.4,162312714.1
586,2016,REGN,AMGN,0.1439,-0.007828566,0.216584358,38212967.73,107932229.4
587,2016,MRK,BMY,0.142,-0.065380689,0.166275735,162312714.1,97666681.2
588,2016,AMGN,GILD,0.1388,-0.09911503,0.015478356,107932229.4,93809100
589,2016,BMY,AMGN,0.1364,-0.007972262,0.084176659,97666681.2,107932229.4
590,2016,MRK,LLY,0.1355,-0.062841426,0.174782573,162312714.1,81195375.4
591,2016,UTHR,GILD,0.135,-0.101597896,-0.005972315,6162612.95,93809100
592,2016,BMRN,LLY,0.1314,-0.087090558,0.34577795,14302160.32,81195375.4
593,2016,AMGN,BMRN,0.1299,0.097602083,-0.421447771,107932229.4,14302160.32
594,2016,AMGN,LLY,0.1293,0.010511524,-0.075669821,107932229.4,81195375.4
595,2016,MYL,BMRN,0.1286,0.065822001,-0.527072406,20446339.9,14302160.32
596,2016,ALXN,GILD,0.128,-0.153221537,0.083208895,27406400,93809100
597,2016,UTHR,MYL,0.1279,0.029297216,0.084173964,6162612.95,20446339.9
598,2016,AMGN,PFE,0.1271,0.050908857,-0.006150333,107932229.4,197100170.4
599,2016,BMRN,BMY,0.1267,-0.089629821,0.337271112,14302160.32,97666681.2
600,2016,AMGN,UTHR,0.1262,0.002482866,0.02145067,107932229.4,6162612.95
601,2016,VRTX,AMGN,0.1241,-0.046089725,0.373452323,18292334.67,107932229.4
602,2016,GILD,BMRN,0.1199,0.196717113,-0.436926126,93809100,14302160.32
603,2016,LLY,UTHR,0.1182,-0.008028659,0.097120491,81195375.4,6162612.95
604,2016,REGN,MRK,0.1181,0.065524385,-0.033868036,38212967.73,162312714.1
605,2016,REGN,UTHR,0.1162,-0.0053457,0.238035029,38212967.73,6162612.95
606,2016,PFE,UTHR,0.116,-0.048425991,0.027601004,197100170.4,6162612.95
607,2016,LLY,GILD,0.1148,-0.109626554,0.091148176,81195375.4,93809100
608,2016,PRGO,MYL,0.1147,-0.258059071,-0.039583741,11933018.02,20446339.9
609,2016,REGN,GILD,0.1129,-0.106943596,0.232062714,38212967.73,93809100
610,2016,REGN,VRTX,0.1124,0.038261159,-0.156867965,38212967.73,18292334.67
611,2016,PFE,MRK,0.1119,0.022444094,-0.244302061,197100170.4,162312714.1
612,2016,MRK,BMRN,0.1118,0.024249132,-0.170995377,162312714.1,14302160.32
613,2016,PFE,LLY,0.1116,-0.040397333,-0.069519488,197100170.4,81195375.4
614,2016,UTHR,MRK,0.1081,0.070870085,-0.271903064,6162612.95,162312714.1
615,2016,PFE,GILD,0.1068,-0.150023887,0.021628689,197100170.4,93809100
616,2016,LLY,ALXN,0.1056,0.043594983,0.007939281,81195375.4,27406400
617,2016,BMY,ALXN,0.105,0.046134245,0.01644612,97666681.2,27406400
618,2016,MYL,PFE,0.1047,0.019128775,-0.111774968,20446339.9,197100170.4
619,2016,GILD,MRK,0.1034,0.172467981,-0.26593075,93809100,162312714.1
620,2016,REGN,BMRN,0.1025,0.089773517,-0.204863412,38212967.73,14302160.32
621,2016,MYL,LLY,0.1021,-0.021268558,-0.181294456,20446339.9,81195375.4
622,2016,REGN,ALXN,0.102,0.046277941,0.148853819,38212967.73,27406400
623,2016,BMRN,PFE,0.1012,-0.046693226,0.415297438,14302160.32,197100170.4
624,2016,MYL,VRTX,0.099,0.014309643,-0.479076958,20446339.9,18292334.67
625,2016,ALXN,MYL,0.0968,-0.022326425,0.173355174,27406400,20446339.9
626,2016,VRTX,GILD,0.0944,-0.145204755,0.388930679,18292334.67,93809100
627,2016,PFE,ALXN,0.0937,0.00319765,-0.061580206,197100170.4,27406400
628,2016,REGN,LLY,0.0914,0.002682959,0.140914538,38212967.73,81195375.4
629,2016,MRK,ALXN,0.0893,-0.019246444,0.182721855,162312714.1,27406400
630,2016,LLY,VRTX,0.0877,0.035578201,-0.297782502,81195375.4,18292334.67
631,2016,BMY,REGN,0.0831,-0.000143696,-0.132407699,97666681.2,38212967.73
632,2016,BMY,VRTX,0.0821,0.038117463,-0.289275664,97666681.2,18292334.67
633,2016,AMGN,MYL,0.0785,0.031780082,0.105624635,107932229.4,20446339.9
634,2016,BMRN,PRGO,0.0784,0.192237071,0.566656146,14302160.32,11933018.02
635,2016,PRGO,PFE,0.0769,-0.238930296,-0.151358709,11933018.02,197100170.4
636,2016,UTHR,PRGO,0.074,0.287356288,0.123757705,6162612.95,11933018.02
637,2016,IDXX,NEOG,0.0727,,,10316710.98,2506086
638,2016,ALXN,PRGO,0.0709,0.235732646,0.212938915,27406400,11933018.02
639,2016,LLY,PRGO,0.0697,0.279327629,0.220878196,81195375.4,11933018.02
640,2016,MYL,MRK,0.0686,0.041572869,-0.356077029,20446339.9,162312714.1
641,2016,VRTX,PFE,0.0677,0.004819132,0.36730199,18292334.67,197100170.4
